LAT,LON,YEAR,MO,DY,T2M
37.72531,-97.79759,2002,8,7,29.45
37.72531,-97.79759,2002,8,8,28.69
37.72531,-97.79759,2002,8,9,28.01
37.72531,-97.79759,2002,8,10,26.11
37.72531,-97.79759,2002,8,11,27.2
37.72531,-97.79759,2002,8,12,25.64
37.72531,-97.79759,2002,8,13,18.94
37.72531,-97.79759,2002,8,14,21.55
37.72531,-97.79759,2002,8,15,25.57
37.72531,-97.79759,2002,8,16,26.8
37.72531,-97.79759,2002,8,17,27.15
37.72531,-97.79759,2002,8,18,28.2
37.72531,-97.79759,2002,8,19,28.6
37.72531,-97.79759,2002,8,20,28.94
37.72531,-97.79759,2002,8,21,28.03
37.72531,-97.79759,2002,8,22,29.37
37.72531,-97.79759,2002,8,23,28.86
37.72531,-97.79759,2002,8,24,25.08
37.72531,-97.79759,2002,8,25,25.3
37.72531,-97.79759,2002,8,26,24.81
37.72531,-97.79759,2002,8,27,24.82
37.72531,-97.79759,2002,8,28,25.97
37.72531,-97.79759,2002,8,29,25.91
37.72531,-97.79759,2002,8,30,25.17
37.72531,-97.79759,2002,8,31,25.98
37.72531,-97.79759,2002,9,1,27.53
37.72531,-97.79759,2002,9,2,29.1
37.72531,-97.79759,2002,9,3,28.23
37.72531,-97.79759,2002,9,4,28.69
37.72531,-97.79759,2002,9,5,28.43
37.72531,-97.79759,2002,9,6,28.34
37.72531,-97.79759,2002,9,7,27.97
37.72531,-97.79759,2002,9,8,26.4
37.72531,-97.79759,2002,9,9,25.25
37.72531,-97.79759,2002,9,10,24.39
37.72531,-97.79759,2002,9,11,22.61
37.72531,-97.79759,2002,9,12,23.48
37.72531,-97.79759,2002,9,13,23.1
37.72531,-97.79759,2002,9,14,21.03
37.72531,-97.79759,2002,9,15,17.93
37.72531,-97.79759,2002,9,16,19.34
37.72531,-97.79759,2002,9,17,23.1
37.72531,-97.79759,2002,9,18,25.75
37.72531,-97.79759,2002,9,19,16.88
37.72531,-97.79759,2002,9,20,19.46
37.72531,-97.79759,2002,9,21,20.24
37.72531,-97.79759,2002,9,22,16.12
37.72531,-97.79759,2002,9,23,17.55
37.72531,-97.79759,2002,9,24,17.6
37.72531,-97.79759,2002,9,25,18.89
37.72531,-97.79759,2002,9,26,19.46
37.72531,-97.79759,2002,9,27,16.51
37.72531,-97.79759,2002,9,28,22.84
37.72531,-97.79759,2002,9,29,24.45
37.72531,-97.79759,2002,9,30,25.28
37.72531,-97.79759,2002,10,1,24.72
37.72531,-97.79759,2002,10,2,17.66
37.72531,-97.79759,2002,10,3,18.22
37.72531,-97.79759,2002,10,4,14.86
37.72531,-97.79759,2002,10,5,14.85
37.72531,-97.79759,2002,10,6,14.72
37.72531,-97.79759,2002,10,7,10.98
37.72531,-97.79759,2002,10,8,13.78
37.72531,-97.79759,2002,10,9,15.06
37.72531,-97.79759,2002,10,10,15.11
37.72531,-97.79759,2002,10,11,15.84
37.72531,-97.79759,2002,10,12,12.31
37.72531,-97.79759,2002,10,13,8.39
37.72531,-97.79759,2002,10,14,9.35
37.72531,-97.79759,2002,10,15,9.79
37.72531,-97.79759,2002,10,16,6.18
37.72531,-97.79759,2002,10,17,9.4
37.72531,-97.79759,2002,10,18,14.32
37.72531,-97.79759,2002,10,19,9.44
37.72531,-97.79759,2002,10,20,8.69
37.72531,-97.79759,2002,10,21,9.74
37.72531,-97.79759,2002,10,22,9.46
37.72531,-97.79759,2002,10,23,2.88
37.72531,-97.79759,2002,10,24,1.08
37.72531,-97.79759,2002,10,25,2.29
37.72531,-97.79759,2002,10,26,4
37.72531,-97.79759,2002,10,27,6.19
37.72531,-97.79759,2002,10,28,7.05
37.72531,-97.79759,2002,10,29,7.93
37.72531,-97.79759,2002,10,30,4.23
37.72531,-97.79759,2002,10,31,1.08
37.72531,-97.79759,2002,11,1,0.93
37.72531,-97.79759,2002,11,2,2.48
37.72531,-97.79759,2002,11,3,5.26
37.72531,-97.79759,2002,11,4,4.14
37.72531,-97.79759,2002,11,5,4.91
37.72531,-97.79759,2002,11,6,6.76
37.72531,-97.79759,2002,11,7,9.88
37.72531,-97.79759,2002,11,8,11.18
37.72531,-97.79759,2002,11,9,13.47
37.72531,-97.79759,2002,11,10,9.4
37.72531,-97.79759,2002,11,11,4.52
37.72531,-97.79759,2002,11,12,6.45
37.72531,-97.79759,2002,11,13,9.03
37.72531,-97.79759,2002,11,14,7.04
37.72531,-97.79759,2002,11,15,4.38
37.72531,-97.79759,2002,11,16,5.68
37.72531,-97.79759,2002,11,17,7.85
37.72531,-97.79759,2002,11,18,7.6
37.72531,-97.79759,2002,11,19,6.35
37.72531,-97.79759,2002,11,20,9.31
37.72531,-97.79759,2002,11,21,8.08
37.72531,-97.79759,2002,11,22,6.24
37.72531,-97.79759,2002,11,23,7.36
37.72531,-97.79759,2002,11,24,1.99
37.72531,-97.79759,2002,11,25,-2.86
37.72531,-97.79759,2002,11,26,-2.36
37.72531,-97.79759,2002,11,27,-1.18
37.72531,-97.79759,2002,11,28,3.15
37.72531,-97.79759,2002,11,29,6.04
37.72531,-97.79759,2002,11,30,1.63
37.72531,-97.79759,2002,12,1,3.13
37.72531,-97.79759,2002,12,2,4.84
37.72531,-97.79759,2002,12,3,-2.57
37.72531,-97.79759,2002,12,4,-3.65
37.72531,-97.79759,2002,12,5,-3.98
37.72531,-97.79759,2002,12,6,-1.01
37.72531,-97.79759,2002,12,7,1.27
37.72531,-97.79759,2002,12,8,2.09
37.72531,-97.79759,2002,12,9,0.22
37.72531,-97.79759,2002,12,10,2.29
37.72531,-97.79759,2002,12,11,3
37.72531,-97.79759,2002,12,12,4.58
37.72531,-97.79759,2002,12,13,3.29
37.72531,-97.79759,2002,12,14,5
37.72531,-97.79759,2002,12,15,6.94
37.72531,-97.79759,2002,12,16,7.75
37.72531,-97.79759,2002,12,17,8.64
37.72531,-97.79759,2002,12,18,5.39
37.72531,-97.79759,2002,12,19,2.77
37.72531,-97.79759,2002,12,20,0.76
37.72531,-97.79759,2002,12,21,-0.76
37.72531,-97.79759,2002,12,22,0.12
37.72531,-97.79759,2002,12,23,-1.72
37.72531,-97.79759,2002,12,24,-3.65
37.72531,-97.79759,2002,12,25,-1.49
37.72531,-97.79759,2002,12,26,-1.6
37.72531,-97.79759,2002,12,27,0.07
37.72531,-97.79759,2002,12,28,1.93
37.72531,-97.79759,2002,12,29,4.18
37.72531,-97.79759,2002,12,30,3.95
37.72531,-97.79759,2002,12,31,1.27
37.72531,-97.79759,2003,1,1,-1.19
37.72531,-97.79759,2003,1,2,0.03
37.72531,-97.79759,2003,1,3,2.05
37.72531,-97.79759,2003,1,4,5.13
37.72531,-97.79759,2003,1,5,3.41
37.72531,-97.79759,2003,1,6,-1.49
37.72531,-97.79759,2003,1,7,3.7
37.72531,-97.79759,2003,1,8,7.78
37.72531,-97.79759,2003,1,9,2.29
37.72531,-97.79759,2003,1,10,-3.25
37.72531,-97.79759,2003,1,11,-1.44
37.72531,-97.79759,2003,1,12,0.55
37.72531,-97.79759,2003,1,13,2.22
37.72531,-97.79759,2003,1,14,-1.55
37.72531,-97.79759,2003,1,15,-1.29
37.72531,-97.79759,2003,1,16,-4.42
37.72531,-97.79759,2003,1,17,-4.59
37.72531,-97.79759,2003,1,18,-1.38
37.72531,-97.79759,2003,1,19,2.1
37.72531,-97.79759,2003,1,20,3.31
37.72531,-97.79759,2003,1,21,-3.23
37.72531,-97.79759,2003,1,22,-7.19
37.72531,-97.79759,2003,1,23,-11.69
37.72531,-97.79759,2003,1,24,-6.35
37.72531,-97.79759,2003,1,25,-1.89
37.72531,-97.79759,2003,1,26,-6.91
37.72531,-97.79759,2003,1,27,-1.14
37.72531,-97.79759,2003,1,28,2.2
37.72531,-97.79759,2003,1,29,-0.11
37.72531,-97.79759,2003,1,30,2.13
37.72531,-97.79759,2003,1,31,4.73
37.72531,-97.79759,2003,2,1,7.56
37.72531,-97.79759,2003,2,2,8.22
37.72531,-97.79759,2003,2,3,-0.37
37.72531,-97.79759,2003,2,4,-1.6
37.72531,-97.79759,2003,2,5,0.28
37.72531,-97.79759,2003,2,6,-3.26
37.72531,-97.79759,2003,2,7,-4.91
37.72531,-97.79759,2003,2,8,-1.43
37.72531,-97.79759,2003,2,9,-0.35
37.72531,-97.79759,2003,2,10,1.93
37.72531,-97.79759,2003,2,11,2.86
37.72531,-97.79759,2003,2,12,2.67
37.72531,-97.79759,2003,2,13,5.4
37.72531,-97.79759,2003,2,14,11.09
37.72531,-97.79759,2003,2,15,-0.62
37.72531,-97.79759,2003,2,16,-2.32
37.72531,-97.79759,2003,2,17,1
37.72531,-97.79759,2003,2,18,3.32
37.72531,-97.79759,2003,2,19,5.36
37.72531,-97.79759,2003,2,20,4.41
37.72531,-97.79759,2003,2,21,7.21
37.72531,-97.79759,2003,2,22,0.78
37.72531,-97.79759,2003,2,23,-6.48
37.72531,-97.79759,2003,2,24,-11.18
37.72531,-97.79759,2003,2,25,-9.41
37.72531,-97.79759,2003,2,26,-5.31
37.72531,-97.79759,2003,2,27,-2.58
37.72531,-97.79759,2003,2,28,-2.23
37.72531,-97.79759,2003,3,1,-1.12
37.72531,-97.79759,2003,3,2,-1.83
37.72531,-97.79759,2003,3,3,1.92
37.72531,-97.79759,2003,3,4,-0.99
37.72531,-97.79759,2003,3,5,-6.38
37.72531,-97.79759,2003,3,6,-1.27
37.72531,-97.79759,2003,3,7,3.96
37.72531,-97.79759,2003,3,8,2.93
37.72531,-97.79759,2003,3,9,-3.43
37.72531,-97.79759,2003,3,10,-0.74
37.72531,-97.79759,2003,3,11,2.9
37.72531,-97.79759,2003,3,12,10.45
37.72531,-97.79759,2003,3,13,7.95
37.72531,-97.79759,2003,3,14,11.32
37.72531,-97.79759,2003,3,15,14.83
37.72531,-97.79759,2003,3,16,16.61
37.72531,-97.79759,2003,3,17,15.6
37.72531,-97.79759,2003,3,18,12.77
37.72531,-97.79759,2003,3,19,8.98
37.72531,-97.79759,2003,3,20,6.4
37.72531,-97.79759,2003,3,21,7.61
37.72531,-97.79759,2003,3,22,11.51
37.72531,-97.79759,2003,3,23,13
37.72531,-97.79759,2003,3,24,12.49
37.72531,-97.79759,2003,3,25,9.44
37.72531,-97.79759,2003,3,26,11.65
37.72531,-97.79759,2003,3,27,9.75
37.72531,-97.79759,2003,3,28,5.11
37.72531,-97.79759,2003,3,29,1.24
37.72531,-97.79759,2003,3,30,5.24
37.72531,-97.79759,2003,3,31,13.42
37.72531,-97.79759,2003,4,1,15.14
37.72531,-97.79759,2003,4,2,18.44
37.72531,-97.79759,2003,4,3,19.03
37.72531,-97.79759,2003,4,4,9.37
37.72531,-97.79759,2003,4,5,5.97
37.72531,-97.79759,2003,4,6,6.8
37.72531,-97.79759,2003,4,7,4.06
37.72531,-97.79759,2003,4,8,2.34
37.72531,-97.79759,2003,4,9,6.5
37.72531,-97.79759,2003,4,10,10.99
37.72531,-97.79759,2003,4,11,14.24
37.72531,-97.79759,2003,4,12,15.65
37.72531,-97.79759,2003,4,13,18.18
37.72531,-97.79759,2003,4,14,20.93
37.72531,-97.79759,2003,4,15,18.93
37.72531,-97.79759,2003,4,16,13.5
37.72531,-97.79759,2003,4,17,11.08
37.72531,-97.79759,2003,4,18,16.42
37.72531,-97.79759,2003,4,19,13.21
37.72531,-97.79759,2003,4,20,11.51
37.72531,-97.79759,2003,4,21,13.38
37.72531,-97.79759,2003,4,22,13.72
37.72531,-97.79759,2003,4,23,13.46
37.72531,-97.79759,2003,4,24,14.03
37.72531,-97.79759,2003,4,25,12.09
37.72531,-97.79759,2003,4,26,14.11
37.72531,-97.79759,2003,4,27,16.91
37.72531,-97.79759,2003,4,28,18.5
37.72531,-97.79759,2003,4,29,19.94
37.72531,-97.79759,2003,4,30,20.74
37.72531,-97.79759,2003,5,1,14.52
37.72531,-97.79759,2003,5,2,14.77
37.72531,-97.79759,2003,5,3,17.34
37.72531,-97.79759,2003,5,4,21.96
37.72531,-97.79759,2003,5,5,18.23
37.72531,-97.79759,2003,5,6,16.52
37.72531,-97.79759,2003,5,7,16.35
37.72531,-97.79759,2003,5,8,21.64
37.72531,-97.79759,2003,5,9,17.99
37.72531,-97.79759,2003,5,10,18.03
37.72531,-97.79759,2003,5,11,14.06
37.72531,-97.79759,2003,5,12,17.66
37.72531,-97.79759,2003,5,13,20.12
37.72531,-97.79759,2003,5,14,21.26
37.72531,-97.79759,2003,5,15,18.8
37.72531,-97.79759,2003,5,16,15.15
37.72531,-97.79759,2003,5,17,16.3
37.72531,-97.79759,2003,5,18,20.43
37.72531,-97.79759,2003,5,19,17.92
37.72531,-97.79759,2003,5,20,13.18
37.72531,-97.79759,2003,5,21,15.22
37.72531,-97.79759,2003,5,22,17.74
37.72531,-97.79759,2003,5,23,19.48
37.72531,-97.79759,2003,5,24,19.9
37.72531,-97.79759,2003,5,25,16.31
37.72531,-97.79759,2003,5,26,16.73
37.72531,-97.79759,2003,5,27,18.3
37.72531,-97.79759,2003,5,28,21.72
37.72531,-97.79759,2003,5,29,24.35
37.72531,-97.79759,2003,5,30,25.41
37.72531,-97.79759,2003,5,31,17.24
37.72531,-97.79759,2003,6,1,19.28
37.72531,-97.79759,2003,6,2,20.38
37.72531,-97.79759,2003,6,3,17.7
37.72531,-97.79759,2003,6,4,17.03
37.72531,-97.79759,2003,6,5,17.42
37.72531,-97.79759,2003,6,6,18.87
37.72531,-97.79759,2003,6,7,16.54
37.72531,-97.79759,2003,6,8,17.73
37.72531,-97.79759,2003,6,9,21.77
37.72531,-97.79759,2003,6,10,23.08
37.72531,-97.79759,2003,6,11,23.66
37.72531,-97.79759,2003,6,12,22.2
37.72531,-97.79759,2003,6,13,22.26
37.72531,-97.79759,2003,6,14,23.22
37.72531,-97.79759,2003,6,15,23.67
37.72531,-97.79759,2003,6,16,23.95
37.72531,-97.79759,2003,6,17,24.15
37.72531,-97.79759,2003,6,18,24.53
37.72531,-97.79759,2003,6,19,23.9
37.72531,-97.79759,2003,6,20,23.7
37.72531,-97.79759,2003,6,21,24.99
37.72531,-97.79759,2003,6,22,27.98
37.72531,-97.79759,2003,6,23,29.12
37.72531,-97.79759,2003,6,24,28.46
37.72531,-97.79759,2003,6,25,26.1
37.72531,-97.79759,2003,6,26,21.62
37.72531,-97.79759,2003,6,27,23.99
37.72531,-97.79759,2003,6,28,25.16
37.72531,-97.79759,2003,6,29,22.94
37.72531,-97.79759,2003,6,30,24.16
37.72531,-97.79759,2003,7,1,26.02
37.72531,-97.79759,2003,7,2,28.79
37.72531,-97.79759,2003,7,3,30.3
37.72531,-97.79759,2003,7,4,29.75
37.72531,-97.79759,2003,7,5,29.4
37.72531,-97.79759,2003,7,6,29.25
37.72531,-97.79759,2003,7,7,27.66
37.72531,-97.79759,2003,7,8,28.76
37.72531,-97.79759,2003,7,9,29.66
37.72531,-97.79759,2003,7,10,27.8
37.72531,-97.79759,2003,7,11,30.53
37.72531,-97.79759,2003,7,12,27.17
37.72531,-97.79759,2003,7,13,29.45
37.72531,-97.79759,2003,7,14,32.47
37.72531,-97.79759,2003,7,15,30.87
37.72531,-97.79759,2003,7,16,31.76
37.72531,-97.79759,2003,7,17,31.96
37.72531,-97.79759,2003,7,18,33.49
37.72531,-97.79759,2003,7,19,31.61
37.72531,-97.79759,2003,7,20,32.65
37.72531,-97.79759,2003,7,21,31.06
37.72531,-97.79759,2003,7,22,24.79
37.72531,-97.79759,2003,7,23,24.75
37.72531,-97.79759,2003,7,24,27.51
37.72531,-97.79759,2003,7,25,30.63
37.72531,-97.79759,2003,7,26,32.29
37.72531,-97.79759,2003,7,27,32.82
37.72531,-97.79759,2003,7,28,29.79
37.72531,-97.79759,2003,7,29,28.48
37.72531,-97.79759,2003,7,30,28.42
37.72531,-97.79759,2003,7,31,30.45
37.72531,-97.79759,2003,8,1,27.89
37.72531,-97.79759,2003,8,2,27.56
37.72531,-97.79759,2003,8,3,28.2
37.72531,-97.79759,2003,8,4,26.75
37.72531,-97.79759,2003,8,5,29.68
37.72531,-97.79759,2003,8,6,29.89
37.72531,-97.79759,2003,8,7,28.81
37.72531,-97.79759,2003,8,8,28.18
37.72531,-97.79759,2003,8,9,29.5
37.72531,-97.79759,2003,8,10,29.41
37.72531,-97.79759,2003,8,11,26.84
37.72531,-97.79759,2003,8,12,26.25
37.72531,-97.79759,2003,8,13,25.44
37.72531,-97.79759,2003,8,14,26.33
37.72531,-97.79759,2003,8,15,28.79
37.72531,-97.79759,2003,8,16,30.95
37.72531,-97.79759,2003,8,17,32.55
37.72531,-97.79759,2003,8,18,32.4
37.72531,-97.79759,2003,8,19,32.52
37.72531,-97.79759,2003,8,20,33
37.72531,-97.79759,2003,8,21,33.52
37.72531,-97.79759,2003,8,22,32.6
37.72531,-97.79759,2003,8,23,32.57
37.72531,-97.79759,2003,8,24,32.61
37.72531,-97.79759,2003,8,25,32.45
37.72531,-97.79759,2003,8,26,31.27
37.72531,-97.79759,2003,8,27,28.31
37.72531,-97.79759,2003,8,28,29.68
37.72531,-97.79759,2003,8,29,23.99
37.72531,-97.79759,2003,8,30,19.92
37.72531,-97.79759,2003,8,31,20.59
37.72531,-97.79759,2003,9,1,19.35
37.72531,-97.79759,2003,9,2,20.37
37.72531,-97.79759,2003,9,3,22.13
37.72531,-97.79759,2003,9,4,20.91
37.72531,-97.79759,2003,9,5,21.03
37.72531,-97.79759,2003,9,6,21.54
37.72531,-97.79759,2003,9,7,21.07
37.72531,-97.79759,2003,9,8,21.03
37.72531,-97.79759,2003,9,9,24.53
37.72531,-97.79759,2003,9,10,24.55
37.72531,-97.79759,2003,9,11,19.66
37.72531,-97.79759,2003,9,12,17.7
37.72531,-97.79759,2003,9,13,16.35
37.72531,-97.79759,2003,9,14,17.21
37.72531,-97.79759,2003,9,15,18.57
37.72531,-97.79759,2003,9,16,22.52
37.72531,-97.79759,2003,9,17,24.83
37.72531,-97.79759,2003,9,18,15.63
37.72531,-97.79759,2003,9,19,13.44
37.72531,-97.79759,2003,9,20,16.48
37.72531,-97.79759,2003,9,21,18.91
37.72531,-97.79759,2003,9,22,17.21
37.72531,-97.79759,2003,9,23,20.71
37.72531,-97.79759,2003,9,24,19.7
37.72531,-97.79759,2003,9,25,16.83
37.72531,-97.79759,2003,9,26,20.62
37.72531,-97.79759,2003,9,27,16.44
37.72531,-97.79759,2003,9,28,14.09
37.72531,-97.79759,2003,9,29,11.54
37.72531,-97.79759,2003,9,30,10.64
37.72531,-97.79759,2003,10,1,10.61
37.72531,-97.79759,2003,10,2,11.9
37.72531,-97.79759,2003,10,3,15.35
37.72531,-97.79759,2003,10,4,14.48
37.72531,-97.79759,2003,10,5,16.18
37.72531,-97.79759,2003,10,6,16.43
37.72531,-97.79759,2003,10,7,17.54
37.72531,-97.79759,2003,10,8,17.79
37.72531,-97.79759,2003,10,9,18.59
37.72531,-97.79759,2003,10,10,17.31
37.72531,-97.79759,2003,10,11,15.35
37.72531,-97.79759,2003,10,12,13
37.72531,-97.79759,2003,10,13,14.6
37.72531,-97.79759,2003,10,14,12.85
37.72531,-97.79759,2003,10,15,13.92
37.72531,-97.79759,2003,10,16,11.99
37.72531,-97.79759,2003,10,17,10.96
37.72531,-97.79759,2003,10,18,15.62
37.72531,-97.79759,2003,10,19,19.38
37.72531,-97.79759,2003,10,20,19.18
37.72531,-97.79759,2003,10,21,18.91
37.72531,-97.79759,2003,10,22,20.05
37.72531,-97.79759,2003,10,23,18.99
37.72531,-97.79759,2003,10,24,15.64
37.72531,-97.79759,2003,10,25,9.9
37.72531,-97.79759,2003,10,26,7.9
37.72531,-97.79759,2003,10,27,12.32
37.72531,-97.79759,2003,10,28,12.29
37.72531,-97.79759,2003,10,29,14.59
37.72531,-97.79759,2003,10,30,11.02
37.72531,-97.79759,2003,10,31,5.88
37.72531,-97.79759,2003,11,1,9.2
37.72531,-97.79759,2003,11,2,15.94
37.72531,-97.79759,2003,11,3,19.99
37.72531,-97.79759,2003,11,4,7.65
37.72531,-97.79759,2003,11,5,1.37
37.72531,-97.79759,2003,11,6,0.37
37.72531,-97.79759,2003,11,7,2.57
37.72531,-97.79759,2003,11,8,3.64
37.72531,-97.79759,2003,11,9,6.27
37.72531,-97.79759,2003,11,10,11.15
37.72531,-97.79759,2003,11,11,13.45
37.72531,-97.79759,2003,11,12,8.08
37.72531,-97.79759,2003,11,13,5.03
37.72531,-97.79759,2003,11,14,6.06
37.72531,-97.79759,2003,11,15,10.49
37.72531,-97.79759,2003,11,16,10.03
37.72531,-97.79759,2003,11,17,13.7
37.72531,-97.79759,2003,11,18,9.26
37.72531,-97.79759,2003,11,19,9.99
37.72531,-97.79759,2003,11,20,10.6
37.72531,-97.79759,2003,11,21,4.92
37.72531,-97.79759,2003,11,22,2.79
37.72531,-97.79759,2003,11,23,-2.96
37.72531,-97.79759,2003,11,24,-1.44
37.72531,-97.79759,2003,11,25,1.11
37.72531,-97.79759,2003,11,26,2.38
37.72531,-97.79759,2003,11,27,1.49
37.72531,-97.79759,2003,11,28,-0.06
37.72531,-97.79759,2003,11,29,4.96
37.72531,-97.79759,2003,11,30,7.16
37.72531,-97.79759,2003,12,1,3.81
37.72531,-97.79759,2003,12,2,4.38
37.72531,-97.79759,2003,12,3,3.22
37.72531,-97.79759,2003,12,4,2.01
37.72531,-97.79759,2003,12,5,-1.7
37.72531,-97.79759,2003,12,6,-0.29
37.72531,-97.79759,2003,12,7,3.72
37.72531,-97.79759,2003,12,8,5.31
37.72531,-97.79759,2003,12,9,-0.83
37.72531,-97.79759,2003,12,10,-3.92
37.72531,-97.79759,2003,12,11,-5.91
37.72531,-97.79759,2003,12,12,-4.87
37.72531,-97.79759,2003,12,13,-4.27
37.72531,-97.79759,2003,12,14,-2.89
37.72531,-97.79759,2003,12,15,0.53
37.72531,-97.79759,2003,12,16,-2.1
37.72531,-97.79759,2003,12,17,0.93
37.72531,-97.79759,2003,12,18,2.1
37.72531,-97.79759,2003,12,19,0.94
37.72531,-97.79759,2003,12,20,2.64
37.72531,-97.79759,2003,12,21,4.14
37.72531,-97.79759,2003,12,22,3.36
37.72531,-97.79759,2003,12,23,0.87
37.72531,-97.79759,2003,12,24,-0.28
37.72531,-97.79759,2003,12,25,2.9
37.72531,-97.79759,2003,12,26,6.93
37.72531,-97.79759,2003,12,27,9.11
37.72531,-97.79759,2003,12,28,1.39
37.72531,-97.79759,2003,12,29,0.06
37.72531,-97.79759,2003,12,30,4.23
37.72531,-97.79759,2003,12,31,3.47
37.72531,-97.79759,2004,1,1,6.82
37.72531,-97.79759,2004,1,2,8.99
37.72531,-97.79759,2004,1,3,1.32
37.72531,-97.79759,2004,1,4,-4.19
37.72531,-97.79759,2004,1,5,-9.83
37.72531,-97.79759,2004,1,6,-9.89
37.72531,-97.79759,2004,1,7,-3.31
37.72531,-97.79759,2004,1,8,0.05
37.72531,-97.79759,2004,1,9,-1.9
37.72531,-97.79759,2004,1,10,0.24
37.72531,-97.79759,2004,1,11,3.57
37.72531,-97.79759,2004,1,12,3.38
37.72531,-97.79759,2004,1,13,3.41
37.72531,-97.79759,2004,1,14,3.98
37.72531,-97.79759,2004,1,15,3.32
37.72531,-97.79759,2004,1,16,8.54
37.72531,-97.79759,2004,1,17,2.7
37.72531,-97.79759,2004,1,18,-2.93
37.72531,-97.79759,2004,1,19,-5.02
37.72531,-97.79759,2004,1,20,-1.46
37.72531,-97.79759,2004,1,21,1.21
37.72531,-97.79759,2004,1,22,-0.82
37.72531,-97.79759,2004,1,23,3.12
37.72531,-97.79759,2004,1,24,3.36
37.72531,-97.79759,2004,1,25,1.94
37.72531,-97.79759,2004,1,26,-6.45
37.72531,-97.79759,2004,1,27,-6.37
37.72531,-97.79759,2004,1,28,-6.45
37.72531,-97.79759,2004,1,29,-10.53
37.72531,-97.79759,2004,1,30,-7.42
37.72531,-97.79759,2004,1,31,-3.04
37.72531,-97.79759,2004,2,1,-1.34
37.72531,-97.79759,2004,2,2,-5.62
37.72531,-97.79759,2004,2,3,-3.68
37.72531,-97.79759,2004,2,4,-1.53
37.72531,-97.79759,2004,2,5,-3.11
37.72531,-97.79759,2004,2,6,-7.33
37.72531,-97.79759,2004,2,7,-10.19
37.72531,-97.79759,2004,2,8,-3.07
37.72531,-97.79759,2004,2,9,-0.59
37.72531,-97.79759,2004,2,10,0.44
37.72531,-97.79759,2004,2,11,-0.43
37.72531,-97.79759,2004,2,12,-6.73
37.72531,-97.79759,2004,2,13,-2.82
37.72531,-97.79759,2004,2,14,-0.37
37.72531,-97.79759,2004,2,15,-2.28
37.72531,-97.79759,2004,2,16,1.44
37.72531,-97.79759,2004,2,17,2.75
37.72531,-97.79759,2004,2,18,7.54
37.72531,-97.79759,2004,2,19,11.14
37.72531,-97.79759,2004,2,20,4.98
37.72531,-97.79759,2004,2,21,4.49
37.72531,-97.79759,2004,2,22,8.77
37.72531,-97.79759,2004,2,23,4.45
37.72531,-97.79759,2004,2,24,0.41
37.72531,-97.79759,2004,2,25,0.63
37.72531,-97.79759,2004,2,26,2.38
37.72531,-97.79759,2004,2,27,7.17
37.72531,-97.79759,2004,2,28,6.95
37.72531,-97.79759,2004,2,29,8.45
37.72531,-97.79759,2004,3,1,5.28
37.72531,-97.79759,2004,3,2,3.29
37.72531,-97.79759,2004,3,3,5.26
37.72531,-97.79759,2004,3,4,4.77
37.72531,-97.79759,2004,3,5,3.13
37.72531,-97.79759,2004,3,6,6.74
37.72531,-97.79759,2004,3,7,5.42
37.72531,-97.79759,2004,3,8,9.59
37.72531,-97.79759,2004,3,9,7.39
37.72531,-97.79759,2004,3,10,8.6
37.72531,-97.79759,2004,3,11,5.68
37.72531,-97.79759,2004,3,12,7.17
37.72531,-97.79759,2004,3,13,7.96
37.72531,-97.79759,2004,3,14,8
37.72531,-97.79759,2004,3,15,8.53
37.72531,-97.79759,2004,3,16,3.31
37.72531,-97.79759,2004,3,17,10.83
37.72531,-97.79759,2004,3,18,11.3
37.72531,-97.79759,2004,3,19,14.71
37.72531,-97.79759,2004,3,20,12.58
37.72531,-97.79759,2004,3,21,4.95
37.72531,-97.79759,2004,3,22,7.06
37.72531,-97.79759,2004,3,23,15.26
37.72531,-97.79759,2004,3,24,17.76
37.72531,-97.79759,2004,3,25,18.94
37.72531,-97.79759,2004,3,26,19.4
37.72531,-97.79759,2004,3,27,17.18
37.72531,-97.79759,2004,3,28,11.98
37.72531,-97.79759,2004,3,29,10.95
37.72531,-97.79759,2004,3,30,7.59
37.72531,-97.79759,2004,3,31,7.12
37.72531,-97.79759,2004,4,1,9.69
37.72531,-97.79759,2004,4,2,10.96
37.72531,-97.79759,2004,4,3,10.58
37.72531,-97.79759,2004,4,4,9.52
37.72531,-97.79759,2004,4,5,12.86
37.72531,-97.79759,2004,4,6,13.98
37.72531,-97.79759,2004,4,7,15.03
37.72531,-97.79759,2004,4,8,11.91
37.72531,-97.79759,2004,4,9,8.4
37.72531,-97.79759,2004,4,10,6.36
37.72531,-97.79759,2004,4,11,6.65
37.72531,-97.79759,2004,4,12,6.54
37.72531,-97.79759,2004,4,13,7.47
37.72531,-97.79759,2004,4,14,12.87
37.72531,-97.79759,2004,4,15,17.41
37.72531,-97.79759,2004,4,16,19.01
37.72531,-97.79759,2004,4,17,20.91
37.72531,-97.79759,2004,4,18,20.41
37.72531,-97.79759,2004,4,19,17.88
37.72531,-97.79759,2004,4,20,18.44
37.72531,-97.79759,2004,4,21,14.7
37.72531,-97.79759,2004,4,22,12.86
37.72531,-97.79759,2004,4,23,11.23
37.72531,-97.79759,2004,4,24,12.46
37.72531,-97.79759,2004,4,25,12.85
37.72531,-97.79759,2004,4,26,14.01
37.72531,-97.79759,2004,4,27,17.69
37.72531,-97.79759,2004,4,28,19.6
